"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"U2";"SOIC-24_7.5x15.4mm_Pitch1.27mm";1;"74HC154";;;
2;"U1";"DIP-24_W15.24mm_LongPads";1;"74HC154";;;
