h,e,t,-,i,s,-,v,i,j,f,-,t,i,e,n,
k,w,a,r,t,w,i,n,t,i,g,-,v,o,o,r,
o,v,e,r,-,h,a,l,f,-,t,w,e,e,n,-,,
d,r,i,e,v,i,e,r,v,i,j,f,z,e,s,-,,
z,e,v,e,n,e,g,e,n,a,c,h,t,i,e,n,,
e,l,f,t,w,a,a,l,f,-,u,u,r,-,' ,s,,
o,c,h,t,e,n,d,s,m,i,d,d,a,g,s,-,,
-,-,a,v,o,n,d,s,n,a,c,h,t,s,-,-,,
StartRow,0,0,0,0,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,5,5,5,5,7,6,6,7
StartCol,0,4,7,12,0,4,12,0,5,12,10,0,4,8,12,0,9,4,12,0,3,10,14,8,0,8,2
len,3,2,4,4,5,7,4,4,4,3,5,4,4,4,3,5,4,5,4,3,6,3,2,6,8,7,6
WORDS,het,is,vijf,tien,kwart,twinig,voor,over,half,een,twee,drie,vier,vijf,zes,zeven,acht,negen,tien,elf,twaalf,uur,'s,nachts,ochtends,middags,avonds
00:00,het,istwaalf,uur,'s,nachts
00:05,het,is,vijf,,,,,over,,,,,,,,,,,,,twaalf,,'s,nachts
00:10,het,is,,tien,,,,over,,,,,,,,,,,,,twaalf,,'s,nachts
00:15,het,is,,,kwart,,,over,,,,,,,,,,,,,twaalf,,'s,nachts
00:20,het,is,,,,twintig,,over,,,,,,,,,,,,,twaalf,,'s,nachts
00:25,het,is,vijf,,,,voor,,half,een,,,,,,,,,,,,,'s,nachts
00:30,het,is,,,,,,,half,een,,,,,,,,,,,,,'s,nachts
00:35,het,is,vijf,,,,,over,half,een,,,,,,,,,,,,,'s,nachts
00:40,het,is,,tien,,,,over,half,een,,,,,,,,,,,,,'s,nachts
00:45,het,is,,,kwart,,voor,,,een,,,,,,,,,,,,,'s,nachts
00:50,het,is,,tien,,,voor,,,een,,,,,,,,,,,,,'s,nachts
00:55,het,is,vijf,,,,voor,,,een,,,,,,,,,,,,,'s,nachts
01:00,het,is,,,,,,,,een,,,,,,,,,,,,uur,'s,nachts
01:05,het,is,vijf,,,,,over,,een,,,,,,,,,,,,,'s,nachts
